project_id,label,close_rate,close_time
17296591,Multi,0.7398,122.1485
17298122,Multi,0.8455,248.7135
17298148,Multi,0.9089,74.3983
17298978,Multi,0.8590,34.7518
17299235,Multi,0.9708,35.3182
17300797,Multi,0.9479,20.1748
17302013,Multi,0.7175,110.5822
17302594,Multi,0.8987,104.9155
17302759,Multi,0.7735,76.0282
17305250,Multi,0.4942,76.7109
17306218,Multi,0.9804,169.8582
17308511,Multi,0.8975,137.9581
17308670,Multi,0.8710,68.4485
17315009,Multi,0.9802,19.8531
17317092,Multi,0.8324,56.0357
17317680,Multi,0.9426,101.0794
17318214,Single,0.7009,63.1556
17324541,Multi,0.9304,38.9124
17324625,Multi,0.7934,199.2582
17326886,Multi,0.8869,103.4754
17327140,Multi,0.8694,55.2675
17327811,Multi,0.7456,110.1587
17327933,Multi,0.9797,22.1557
17328198,Multi,0.7493,109.6619
17330097,Single,0.9552,32.4572
17333198,Multi,0.8512,83.4086
17343682,Multi,0.8244,79.9637
17347302,Multi,0.9197,92.2071
17359450,Multi,0.8413,75.7870
17360923,Multi,0.3579,47.9856
17362760,Multi,0.9135,187.0000
17364274,Multi,0.9573,26.1631
17375279,Multi,0.9452,62.4986
17376249,Multi,0.8215,14.5779
17376256,Multi,0.5588,139.7251
17380601,Single,0.8000,116.4231
17381660,Multi,0.8421,53.0469
17387028,Multi,0.7590,113.2624
17388315,Multi,0.7604,119.4076
17391781,Multi,0.6642,145.8297
17401510,Multi,0.2799,16.5921
17406434,Multi,0.2999,36.5388
17406700,Multi,0.9446,39.1719
17406925,Multi,0.9083,99.4738
17410794,Multi,0.9244,86.3753
17416005,Single,0.8708,0.0000
17418115,Multi,0.9854,16.0983
17419016,Multi,0.5576,82.8603
17420517,Multi,0.8956,37.1138
17423520,Single,0.4370,182.0541
17428269,Multi,0.9186,77.1107
17428463,Multi,0.7282,277.8995
17430939,Multi,0.8353,42.7429
17432574,Multi,0.9865,2.9951
17436346,Multi,0.8208,69.0568
17439762,Multi,0.8978,44.5639
17441291,Multi,0.5390,207.1379
17447036,Multi,0.7741,60.7271
17454965,Single,0.8563,169.5428
17461547,Multi,0.8387,56.7988
17462049,Multi,0.9326,96.3351
17462063,Multi,0.7231,86.5635
17463432,Multi,0.8386,94.6233
17464389,Multi,0.8632,1161.3769
17465443,Multi,0.9732,91.2910
17466934,Multi,0.8732,71.7941
17472836,Multi,0.8304,76.3298
17476370,Multi,0.9815,346.0639
17477055,Multi,0.7834,74.2586
17483759,Multi,0.7199,98.4811
17483833,Multi,0.9462,23.6601
17491506,Multi,0.7076,58.8878
17494341,Multi,0.7584,118.3616
17505757,Multi,0.9812,14.7641
17509465,Multi,0.9149,148.0418
17509684,Multi,0.9730,18.4626
17518128,Multi,0.9132,41.7575
17518266,Multi,0.9971,32.9593
17523756,Multi,0.8642,39.5257
17527226,Multi,0.9303,195.0300
17527451,Multi,0.7805,20.5870
17527603,Multi,0.7816,375.9663
17528709,Multi,0.8962,59.5979
17534853,Multi,0.8284,26.1765
17534932,Multi,0.4081,64.4186
17542776,Multi,0.7982,97.8190
17542923,Multi,0.9865,93.8757
17548483,Multi,0.7143,36.1733
17549975,Multi,0.7998,31.2271
17551891,Multi,0.9640,17.7664
17554457,Multi,0.8941,228.0948
17555997,Multi,0.6604,53.8023
17559263,Multi,0.9068,78.5268
17560225,Multi,0.8075,103.8430
17560687,Multi,0.9586,25.8260
17560716,Multi,0.7035,39.3632
17561918,Single,0.9345,32.1306
17562471,Multi,0.9916,34.2845
17563811,Multi,0.9552,17.6699
17565919,Multi,0.6026,21.9551
17572394,Multi,0.7864,39.1791
17587292,Multi,0.7074,83.6521
17591940,Multi,0.8455,178.2642
17598807,Multi,0.3763,169.1619
17602888,Single,0.1261,143.1429
17604028,Multi,0.7283,105.3056
17613005,Multi,0.8539,115.8061
17617216,Multi,0.8562,59.8773
17624563,Single,0.3397,70.6742
17633812,Multi,0.8892,112.7064
17638447,Multi,0.6477,42.9707
17641777,Multi,0.6154,70.4583
17644553,Multi,0.9264,131.3064
17645532,Multi,0.6138,192.4258
17647452,Multi,0.8914,91.8893
17649286,Multi,0.7852,94.5332
17650217,Multi,0.9631,118.2187
17651492,Single,0.8129,22.0755
17651849,Multi,0.8379,174.0671
17656314,Multi,0.7280,56.5374
17664180,Single,0.9958,0.5011
17664785,Multi,0.5745,66.1453
17665044,Multi,0.9604,51.4751
17674564,Multi,0.8014,239.8559
17678211,Multi,0.9322,1319.1271
17684180,Multi,0.9750,39.5000
17687848,Multi,0.9774,39.7538
17688383,Multi,0.8718,21.7578
17692055,Multi,0.9950,35.6975
17700788,Multi,0.8562,100.2085
17711929,Single,0.9747,30.2407
17718557,Multi,0.7184,75.6888
17720488,Multi,0.9496,45.1829
17725200,Multi,0.9060,129.9741
17727952,Multi,0.8519,39.6524
17732859,Multi,0.9182,69.4020
17743183,Multi,0.7131,148.7515
17755251,Multi,0.9797,57.6218
17757036,Multi,1.0000,62.2097
17763085,Multi,0.8333,70.1400
17763849,Single,0.9800,56.7098
17764414,Multi,0.8882,76.9479
17768509,Multi,0.8621,78.6067
17770132,Multi,0.4975,54.1859
17771732,Multi,0.6554,108.5037
17782897,Multi,0.7500,125.0375
17788466,Multi,0.9848,5.4003
17795253,Multi,0.9371,149.9117
17797320,Multi,0.7092,55.4663
17804796,Multi,0.9782,1257.2188
17805991,Multi,0.8166,41.2881
17811048,Multi,0.8959,63.9113
17813868,Multi,0.8455,101.3341
17845776,Multi,0.8284,46.9437
17847267,Multi,0.9109,88.3745
17850587,Multi,0.7213,98.4685
17851715,Multi,0.8517,82.6599
17859690,Multi,0.8920,25.8341
17861278,Multi,0.9310,103.8496
17861489,Multi,0.8876,43.2707
17862813,Multi,0.9855,26.8939
17863847,Multi,0.7154,116.2765
17865715,Multi,0.9228,130.2803
17865733,Multi,0.6395,324.5273
17867459,Multi,0.3980,397.8719
17867987,Multi,0.9103,96.2465
17869877,Multi,0.8449,102.9372
17875689,Multi,0.7647,58.0873
17878933,Multi,0.7437,146.5642
17878986,Multi,0.9727,136.1323
17882456,Multi,0.7112,43.5700
17886339,"No Label",0.3546,59.9630
17889306,Multi,0.9686,41.4065
17897014,Multi,0.8282,55.0232
17898855,Multi,0.9347,58.0977
17902063,Multi,0.8615,48.5372
17904496,Multi,0.9586,86.2008
17908917,Multi,0.7289,112.4711
17909579,Multi,0.9249,101.8089
17911207,Multi,0.7464,54.9501
17911591,Multi,0.9221,243.4897
17925170,Multi,0.7929,27.4124
17928979,Multi,0.8994,35.6151
17930037,Multi,0.6474,165.9490
17947217,Multi,0.9935,235.2406
17947867,Multi,0.8706,31.5810
17951551,Multi,0.8711,34.6647
17954742,Multi,0.5592,72.9051
17956483,"No Label",0.1858,219.0000
17960120,Single,0.8040,34.3682
17961651,Multi,0.5765,65.9252
17962275,Multi,0.9715,91.8768
17965793,Multi,1.0000,68.3720
17986491,Multi,0.9123,14.6106
17987132,Multi,0.7446,99.3341
17987361,Multi,0.9885,12.3095
17991525,Multi,0.9640,61.8489
17992953,Multi,0.8731,138.2770
17994920,Multi,0.9163,70.1854
17999809,Multi,0.9566,38.1591
18004957,Multi,0.9521,102.4361
18006886,Multi,0.7402,53.1436
18012234,Multi,0.8344,29.5496
18012515,Multi,0.9375,42.5852
18015930,Multi,0.6650,81.1898
18018150,Multi,0.9235,71.3650
18022219,Multi,0.9505,132.6333
18023388,Multi,0.8694,194.3146
18024724,Multi,0.8757,82.3000
18025548,Multi,0.9948,321.8198
18031434,Multi,0.8718,54.8101
18034339,Single,0.9814,43.0232
18041667,Multi,0.9650,180.9896
18043005,Multi,0.9305,77.7307
18043197,Multi,0.7803,222.5146
18044270,Multi,0.3929,12.6364
18045249,Multi,0.8602,32.4327
18046960,Multi,0.8047,67.3963
18047202,Multi,0.7746,4.7619
18048326,Multi,0.7456,115.8891
18054793,Multi,0.9594,98.9905
18057411,Multi,0.8927,54.5084
18058981,Multi,0.8082,127.2699
18059067,Multi,0.7106,138.8477
18060345,Multi,0.9514,178.3593
18076225,Multi,0.8519,54.7899
18081342,Multi,0.7612,56.8669
18081870,Multi,0.7731,53.4900
18088555,Multi,0.8666,132.2093
18089783,Multi,0.7906,80.7209
18107968,Multi,0.6522,14.6436
18108239,Multi,0.8905,41.4775
18111265,Single,0.9730,105.1852
18112418,Multi,0.8996,45.8442
18122786,Multi,0.7680,32.8568
18125202,Multi,0.3696,52.7647
18125372,Single,0.7246,49.0814
18126594,Multi,0.6139,112.1069
18133490,Multi,0.7556,36.9706
18136580,Multi,0.6970,56.3341
18139505,Multi,0.8957,48.6111
18144398,Multi,0.8449,69.3385
18145056,Multi,0.9731,48.2822
18154245,Multi,0.4617,478.4385
18154903,Multi,0.8724,46.7273
18156305,Multi,0.8784,68.7902
18158537,Multi,0.7775,85.8917
18162315,Multi,0.7505,189.4833
18165920,Multi,0.4858,72.8250
18172555,Multi,0.8058,140.4067
18175889,Multi,0.8037,146.9769
18186213,"No Label",0.4370,31.8860
18191100,Multi,0.8368,48.2850
18191762,Multi,0.8153,78.6630
18196222,Multi,0.8714,95.4972
18208322,Multi,1.0000,32.3929
18211112,Multi,0.7403,68.2201
18218210,Multi,0.8596,87.3200
18219690,Multi,0.8765,95.9486
18221180,Multi,0.7118,57.8891
18222790,Multi,0.8490,82.8245
18230837,Multi,0.5317,76.7164
18232883,Multi,0.7227,42.9784
18239036,Multi,0.8252,72.8290
18243384,Multi,0.8912,47.1905
18244227,Multi,0.8961,30.1160
18257960,Multi,0.9422,48.0422
18259920,Multi,0.8889,28.1801
18265847,Multi,0.5241,54.0789
18267034,Multi,0.5309,95.6012
18269731,Multi,0.7455,105.6976
18270358,Multi,0.9475,66.2141
18271512,Multi,0.8576,49.8263
18277505,Multi,0.9209,95.1058
18312721,Multi,0.9833,35.2766
18324086,Multi,0.9195,92.3500
18324889,Multi,0.9750,469.1026
18329059,Multi,0.8225,627.2626
18343968,Multi,0.8250,66.9982
18350501,Single,0.5517,39.4375
18360601,Multi,0.9247,39.5877
18366806,Multi,0.6458,110.9448
18367777,Multi,0.7833,57.2766
18367915,Multi,0.7466,123.2546
18369000,Multi,0.9469,41.0196
18369464,Multi,0.6393,22.9817
18370420,Multi,0.9638,87.0023
18382463,Multi,0.7194,100.3529
18382553,Multi,0.7658,33.0108
18383441,Multi,0.5804,4.4730
18384866,Multi,0.8397,27.2236
18385367,Multi,0.7504,209.6395
18387830,Multi,0.7677,78.2916
18390940,Multi,0.9002,15.3726
18392869,Multi,0.8280,27.9932
18394990,Single,0.6764,59.3065
18396400,Multi,0.6516,79.4307
18404550,Multi,0.8466,153.2996
18419662,Multi,0.7977,26.0478
18419765,Multi,0.8086,64.4466
18421264,Multi,0.9402,34.2220
18425281,Single,0.8676,45.4579
18426826,Multi,0.8627,194.8274
18427821,Multi,0.8568,43.4477
18428995,Multi,0.8902,87.9489
18433027,Multi,0.8342,152.9592
18433603,Multi,0.8975,24.2009
18438925,Multi,0.8201,23.7386
18447085,Single,0.9731,256.7589
18465384,Multi,0.9687,4.1253
18467165,Multi,0.6513,102.9882
18470354,Multi,0.8521,62.7014
18470905,Multi,0.8944,55.0583
18477139,Multi,0.7102,16.7834
18483491,Multi,0.7085,11.0123
18486365,Multi,0.8645,60.5167
18505010,Multi,0.8348,9.2953
18506273,Multi,0.8435,27.6814
18510780,Multi,0.9030,98.8692
18513365,Multi,0.3519,92.5807
18513453,Multi,0.8076,55.1247
18514773,Multi,0.9379,15.9745
18516673,Multi,0.9559,7.9091
18518303,Multi,0.9359,0.3006
18518755,Multi,0.8281,105.2542
18521760,Multi,0.6504,140.3786
18523557,Multi,0.8711,102.0078
18524973,Multi,0.7840,45.5765
18527853,Multi,0.7256,105.5159
18528047,Multi,0.9497,17.0795
18528394,Multi,0.9063,157.0178
18531315,Multi,0.6277,64.3550
18531418,Multi,0.9712,5.9730
18536999,Multi,0.7163,100.1932
18549807,Multi,0.8973,98.5120
18552620,Multi,0.9495,59.1567
18561033,Multi,0.9867,20.2916
18566056,Multi,0.9137,24.7682
18568215,Multi,0.6770,195.9862
18568429,Multi,0.6100,105.0039
18571912,Multi,0.9895,10.4049
18571935,Multi,0.9840,60.5878
18573062,Single,0.7786,45.3142
18575227,Multi,0.8214,107.4283
18577896,Multi,0.9234,127.8962
18581779,Multi,0.9240,59.2238
18585337,Multi,0.9038,139.3086
18587313,Multi,0.8496,78.7344
18593618,Multi,0.8279,3.5225
18601548,Multi,0.8333,127.0767
18604898,Multi,0.7245,32.0676
18606378,Multi,0.5962,132.6855
18614665,Multi,0.8824,36.9051
18615322,Multi,0.7892,96.2137
18622260,Multi,0.8351,54.7259
18622941,Multi,0.5573,106.0047
18626606,Multi,0.8144,54.9971
18628642,Multi,0.8718,339.3451
18640610,Multi,0.9633,110.0609
18642591,Multi,0.6211,100.4150
18643257,Multi,0.7808,17.4833
18644353,"No Label",0.8345,12.0447
18644946,Single,0.8394,21.3087
18646622,Multi,0.9973,16.4305
18650455,Multi,0.6824,67.2622
18656662,Multi,0.8883,74.1816
18664661,Multi,0.8677,117.0348
18670862,Multi,0.8330,84.5472
18677284,Multi,0.9048,84.1052
18687150,Multi,0.8947,39.3439
18688910,Multi,0.6895,51.7529
18693916,Multi,0.8276,55.9527
18699347,Multi,0.8860,80.0449
18722109,Multi,0.8730,103.9241
18733447,Multi,0.6763,19.7671
18738458,Multi,0.8864,58.0415
18740233,Multi,0.9679,93.6705
18743313,Multi,0.6180,18.6597
18744226,Multi,0.7514,224.9704
18744352,Multi,0.6765,40.1398
18761082,Multi,0.7855,76.0106
18770684,Multi,0.8193,36.5361
18772723,Multi,0.9109,29.6544
18773547,Multi,0.8233,219.5075
18774060,Single,1.0000,114.5879
18775388,Multi,0.9623,61.9338
18780686,Multi,0.9006,83.1060
18781026,Multi,0.7087,88.0757
18781716,Multi,0.8219,186.8707
18784033,Multi,0.7770,108.9072
18793221,Multi,0.7677,155.7229
18794816,Multi,0.8364,88.0133
18795004,Multi,0.9920,86.6684
18796144,Multi,0.6567,80.6818
18807674,Multi,0.8961,61.3659
18807686,Multi,0.9879,69.4294
18810686,Multi,0.7517,16.9572
18817009,Multi,0.8649,22.1995
18829813,Multi,0.8191,76.7718
18830450,Multi,0.9631,71.9932
18832491,Multi,0.9924,94.9872
18840935,Multi,0.8754,207.1971
18841722,Multi,0.5592,63.0208
18842675,Multi,0.7665,106.0690
18842682,Multi,0.7000,133.6984
18842702,Multi,0.6511,116.8969
18842708,Multi,0.7778,151.0645
18843291,Multi,0.9197,49.4185
18844477,Multi,1.0000,125.7891
18846437,Multi,0.7333,21.6040
18859029,Multi,0.9415,37.0466
18865413,Multi,0.7049,140.7132
18869596,Single,0.6971,100.7462
18870402,Multi,0.6910,35.5092
18873300,Multi,0.9851,26.8526
18885402,Multi,0.8601,100.2581
18886095,Multi,0.9788,38.1312
18887779,Single,0.9228,15.3378
18890909,Multi,0.9371,14.6541
18893127,Multi,0.5495,238.1148
18903322,Multi,0.8990,29.0039
18910873,Multi,0.9231,166.2500
18924048,Multi,0.9582,50.3389
18927287,Multi,0.6837,59.9217
18933694,Multi,0.7075,59.8101
18935677,Multi,0.3571,31.8526
18946124,Multi,0.7329,81.4746
18952747,Multi,0.8391,127.2021
18954313,Multi,0.7672,144.8506
18974864,Multi,0.8344,36.2208
18975714,Multi,0.7981,146.1874
18976315,Multi,0.9113,102.9351
18976476,Single,0.8288,24.1630
18977469,Multi,0.6634,35.9254
18978219,Multi,0.9346,71.7867
18978349,Multi,0.2693,160.4828
18985535,Multi,0.8700,84.4591
18990123,Multi,0.5598,25.6845
18990964,Multi,0.6520,43.4539
18997285,Multi,0.8807,71.2465
19002562,Multi,0.8688,93.5137
19007344,Multi,0.3912,63.5563
19010386,Multi,0.5006,64.7522
19013987,Multi,0.9975,28.0713
19029543,Multi,0.8429,37.1491
19031109,Multi,0.7596,61.5683
19032785,Multi,0.3279,67.3816
19033322,Multi,0.7613,163.2543
19035965,Multi,0.8349,15.3681
19036641,Multi,0.9156,53.3402
19048878,Multi,0.6414,42.9193
19050321,Multi,0.9844,16.5699
19051511,Multi,0.7718,56.4748
19058192,Single,0.0667,6.3462
19061064,Multi,0.8492,193.4629
19071680,Multi,0.9231,117.4875
19084172,Multi,0.6690,74.3902
19085899,Multi,0.8167,10.3929
19088926,Multi,0.6195,56.5435
19091485,Multi,0.9205,86.3355
19094589,Multi,0.8999,63.1234
19098044,Multi,0.8681,211.2984
19102364,Multi,0.9333,184.3657
19102548,Multi,0.9729,266.1922
19112594,Single,0.9835,56.7615
19119681,Multi,0.8787,176.8519
19122042,Multi,0.7394,195.1233
19126917,Single,0.9990,0.8387
19129892,Single,0.7627,19.0000
19133090,Single,0.4862,89.8144
19134371,Multi,0.7674,59.1152
19137250,Multi,0.9896,107.3040
19143805,Multi,0.8724,109.9051
19163722,Multi,0.7321,219.6812
19165783,Multi,0.7854,192.8430
19166740,Multi,0.5484,86.2868
19171434,Multi,0.8261,13.4000
19179619,Multi,0.9140,41.0242
19184900,Multi,0.5332,34.3551
19189656,Multi,0.3559,51.5859
19195254,Multi,0.9849,55.7074
19196552,Multi,0.8258,174.8354
19208527,Multi,0.7331,116.8854
19224064,Multi,0.8620,89.3539
19225545,Multi,0.9398,3.2929
19225698,Multi,0.9714,57.7537
19226254,Multi,0.9353,116.5046
19230847,Multi,0.4259,32.1232
19246868,Multi,0.9484,85.8878
19258059,Multi,1.0000,5.1951
19263230,Multi,0.9135,42.7245
19266983,Multi,0.9918,222.6150
19266994,Multi,0.9526,162.8216
19268069,Multi,0.8399,194.3222
19287084,Multi,1.0000,245.4581
19299310,Multi,0.8484,75.0327
19300992,Multi,0.8584,42.0412
19305857,Multi,0.9136,22.8198
19307678,Multi,0.9573,25.8802
19322620,Multi,0.6329,117.8658
19342362,Multi,0.7138,191.3676
19343319,Multi,0.8460,94.2949
19346973,Multi,0.9704,79.7081
19348849,Multi,0.8333,64.2706
19354045,Multi,0.6000,80.2761
19371670,Multi,0.1626,186.1984
19378729,Multi,0.6852,38.4527
19388130,Multi,0.8723,79.9483
19410975,Multi,0.8027,81.5805
19414858,Multi,0.8757,65.0513
19420913,Multi,0.7201,127.7234
19425361,Multi,0.9394,11.7540
19429788,Multi,0.9395,119.9735
19433950,Multi,0.8464,102.9815
19437473,Multi,0.8953,68.3158
19438160,Multi,0.7415,184.0000
19443637,Multi,0.8488,101.4904
19445981,Multi,1.0000,4.9935
19453580,Multi,0.7304,22.4142
19466424,Multi,0.9504,26.5490
19467013,Multi,0.9108,30.6263
19469652,Multi,0.7821,50.6475
19471252,Multi,0.8922,10.7033
19478095,Multi,0.9780,38.8774
19478405,Multi,0.7640,80.5812
19479261,Multi,0.9292,2.0350
19479433,Single,0.4370,48.3596
19481025,Multi,0.8196,1.6253
19482626,Multi,0.9673,50.4589
19484754,Multi,0.9937,4.6614
19487841,Multi,0.8499,8.0262
19488340,Multi,0.9617,43.5290
19490689,Multi,0.9337,83.9015
19506552,Multi,0.8633,7.4095
19508895,Multi,0.9469,18.8411
19511843,Multi,0.6886,24.6139
19517672,Multi,0.9469,91.9828
19521367,Multi,0.7659,77.7209
19528009,Multi,0.8642,83.9450
19536182,Multi,0.9949,25.5711
19536826,Multi,0.9780,21.5241
19543743,Multi,0.6141,39.2408
19553413,Multi,1.0000,154.2950
19567380,Multi,0.7413,114.8193
19568393,Multi,0.9536,76.5521
19572135,Multi,0.7148,35.2074
19579523,Multi,0.8081,48.5982
19589092,Multi,0.7902,31.5279
19590833,Multi,0.6704,171.6201
19594677,Multi,0.9851,6.1152
19600612,Multi,0.9767,174.9991
19606058,Single,0.9593,33.4034
19608186,Multi,0.7247,74.1061
19611001,Multi,0.7061,50.2362
19614541,Multi,0.6512,115.1984
19624216,Multi,0.9022,71.5255
19624227,Multi,0.9722,122.8880
19634548,Multi,0.8292,64.0928
19639179,Multi,0.8566,28.6256
19644716,Multi,0.8073,89.4169
19647591,Multi,0.7791,203.8627
19660280,Multi,0.9406,177.1763
19660635,Multi,0.7572,101.0906
19666202,Multi,0.9256,306.3299
19681338,Multi,1.0000,73.1870
19681848,Multi,0.8997,23.6038
19688811,Multi,0.6089,48.9234
19694675,Multi,0.9362,129.6396
19695711,Multi,0.8189,103.3518
19700493,Multi,0.8113,150.6777
19700609,Multi,0.8209,177.5942
19706494,Multi,0.7783,81.1927
19711540,Multi,0.9834,291.7186
19712815,Single,0.9146,140.3063
19714542,Multi,0.6547,110.6813
19719314,Multi,0.9037,45.6372
19724343,Multi,0.7178,26.9304
19735466,Multi,0.7377,81.0570
19741960,Multi,0.2572,24.0282
19751285,Single,0.8685,101.9937
19751287,Multi,0.9654,565.2401
19759272,Multi,0.6877,38.3902
19775849,Multi,0.9131,49.6049
19783016,Multi,0.9592,17.1987
19784224,Multi,0.8320,66.0235
19784448,Multi,0.9680,18.3040
19784511,Multi,0.9688,27.6023
19792744,Multi,0.7270,36.5059
19795940,Multi,0.9740,59.7820
19797023,Multi,0.5189,85.8443
19799312,Multi,0.6441,62.1196
19802870,Multi,0.5138,64.9846
19807382,Multi,0.6283,168.4872
19808894,Multi,0.7280,40.4835
19809003,Multi,0.8538,73.9245
19824607,Multi,0.6755,46.4672
19828425,Multi,0.8928,114.1248
19830216,Multi,0.8153,168.6386
19830545,Multi,0.7705,59.9322
19832425,Multi,0.9579,84.1857
19833327,Multi,0.8907,58.4273
19833991,Multi,0.7820,40.5252
19834438,Multi,0.8707,60.6114
19835840,Multi,0.8727,28.7986
19842977,Multi,0.8842,109.4977
19848391,Multi,0.8916,158.9617
19854343,Multi,0.9200,48.6232
19854613,Multi,0.9103,36.5106
19855598,Single,0.7984,110.6188
19857476,Multi,0.9393,14.3231
19860558,Multi,0.9771,35.2986
19860693,Multi,0.9575,37.2033
19860942,Multi,0.9260,55.4116
19869091,Multi,0.7273,67.7708
19896331,Multi,0.8066,54.8157
19899436,Multi,0.9071,86.2457
19904315,Multi,0.9772,16.6265
19905054,Multi,0.9774,29.6295
19911836,Multi,0.8434,55.0199
19916938,Multi,0.8821,121.5282
19921391,Multi,0.7292,56.5331
19930172,Multi,0.8932,27.2659
19933129,Multi,0.5919,160.5745
19933554,Multi,0.7590,41.8329
19939821,Multi,0.9136,68.2275
19941145,Multi,0.8180,120.0357
19945504,Multi,0.8383,118.1791
19948759,Multi,0.8527,63.2583
19958820,Multi,0.7697,62.1565
19968081,Multi,0.8674,64.5541
19975290,Single,0.8950,68.6420
19981601,Multi,0.6378,95.9296
20003661,Multi,0.9520,77.4771
20007018,Multi,0.8857,63.9747
20007829,Multi,0.8435,86.8711
20010953,Multi,0.9017,86.0971
20016782,Multi,0.6416,130.2862
20019336,"No Label",0.3493,165.2625
20022661,Multi,0.7742,78.8512
20026341,Multi,0.8955,36.4200
20028245,Multi,0.8076,86.4406
20028902,Multi,0.9372,26.7124
20031134,Multi,0.7070,171.8971
20035001,Multi,0.9113,56.5664
20050878,Multi,0.8802,117.7694
20053259,Multi,0.9221,30.6554
20061386,Multi,0.8803,58.3996
20068115,Multi,0.8521,86.0111
20068777,Multi,0.7351,32.2471
20074672,Multi,0.7452,112.2265
20076735,Multi,0.9231,25.7929
20078281,Multi,0.9160,71.2288
20078524,Multi,0.6432,32.4258
20078527,Single,0.5404,175.1494
20078914,Single,0.8459,103.8263
20085859,Multi,0.9201,167.1027
20096264,Multi,0.8625,547.5273
20102090,Multi,1.0000,5.6806
20113019,Multi,0.7722,28.7050
20119964,Single,0.6054,30.4177
20125365,Single,0.7967,22.3303
20129217,"No Label",0.9521,0.2617
20138487,Multi,0.9001,40.0397
20143017,Multi,0.9987,2.5306
20150840,Multi,0.6253,91.3969
20152304,Multi,0.7877,75.3959
20161965,Multi,0.9659,48.0616
20163441,Multi,0.9847,47.6673
20163659,Multi,0.9072,20.6651
20170979,Multi,0.5809,44.0929
20173154,Multi,0.9701,98.4286
20173698,Multi,0.7897,44.6345
20183840,Multi,0.8671,66.0514
20185958,Single,0.2841,160.3896
20185978,Multi,0.5513,38.3547
20190722,Multi,0.6748,55.3784
20205826,Multi,0.8314,840.2877
20212402,Multi,0.9205,270.4752
20214965,Multi,0.8896,102.1892
20215249,Multi,0.6098,91.0215
20216919,Multi,0.5985,70.5905
20222430,Multi,0.9298,408.6560
20225887,Multi,0.7995,59.4476
20234106,Multi,0.9694,124.6335
20261752,Multi,0.9210,98.6312
20263980,Multi,0.9470,64.9825
20271797,Multi,0.8124,170.2395
20278436,Multi,0.8788,49.8804
20281296,Multi,0.8829,35.0736
20281355,Multi,0.7956,160.9296
20285865,Multi,1.0000,76.8996
20287043,Multi,0.9103,54.2857
20300858,Multi,0.5535,57.9006
20307780,Multi,0.7011,112.5956
20309940,Multi,0.9322,2513.4856
20312521,Multi,0.8600,60.6458
20312780,Multi,0.9277,102.0540
20315821,Single,0.9380,52.2107
20329757,Multi,0.8693,52.7199
20332835,Multi,0.9734,18.3497
20334668,Multi,0.8516,64.4814
20355670,Multi,0.6760,26.1856
